transactionid,date,accountid,accountname,transactiontype,amount,currency,exchangerate,balance,merchant,merchantemail,category,subcategory,country,city,postalcode,cardnumber,email,phone,isfraud,notes,customersince
TX100432,2024-09-16,AC4066,Sam Khan,Credit,18.1972,AED,18.1972,258400.51,LocalMart,localmart@biz.com,Health,Pharmacy,Canada,Chennai,612130,XXXX-XXXX-XXXX-7314,sam.khan@gmail.com,5483641773,No,suspected fraud,2020-01-01
TX103708,2024-11-10,AC5759,Sam Roy,Credit,82.7956,USD,82.7956,1937181.91,Flipkart,flipkart@biz.com,Automotive,Repair,Australia,Mumbai,659383,XXXX-XXXX-8101,sam.roy@yahoo.com,9853477058,No,suspected fraud,2024-11-10
TX101441,2025-02-17,AC6436,Lina Kumar,Debit,74.5636,USD,74.5636,1641946.095,Walmart,walmart@biz.com,Automotive,Fuel,UK,Delhi,685388,Unknown,lina.kumar@hotmail.com,5270691571,No,manual adjustment,2018-11-29
TX102474,2025-06-29,AC8903,Karan Khan,Debit,81.9247,USD,81.9247,1483496.55,Reliance,reliance@biz.com,Dining,FastFood,Australia,Pune,401600,4.60695E+15,karan.khan@example.com,1162887189,No,manual adjustment,2021-01-01
TX105499,2023-09-18,AC2182,Ritu Patel,debit,19.0923,AED,19.0923,2826389.89,Myntra,myntra@biz.com,Utilities,Water,USA,Chennai,959851,4.70956E+15,ritu.patel@gmail.com,227927943,No,chargeback requested,2018-02-17
TX103430,2024-09-30,AC4791,Amit Iyer,Credit,1.0,INR,1.0,1641946.095,Walmart,Unknown,Dining,Cafe,UAE,Delhi,851,4.47517E+15,amit.iyer@yahoo.com,5487517243,No,"repeat purchase -- verify
contact support",2022-02-09
TX101342,2023-11-20,AC8734,Raj Desai,Refund,1.0,INR,1.0,973869.88,Starbucks,starbucks@biz.com,Entertainment,Movies,India,Jaipur,891597,XXXX-XXXX-5486,raj.desai@hotmail.com,8256254025,No,suspected fraud,2022-11-06
TX105486,2024-09-07,AC7361,Karan Sharma,Debit,1.0,INR,1.0,2825968.59,Swiggy,swiggy@biz.com,Clothing,Men,Canada,Jaipur,316037,XXXX-XXXX-8733,karan.sharma@example.com,7664546625,No,repeat purchase,2019-06-17
TX102749,2023-11-24,AC1539,Anita Sharma,Debit,1.0,INR,1.0,1616744.78,BigBasket,bigbasket@biz.com,Clothing,Women,India,Mumbai,283246,4.12334E+15,anita.sharma@example.com,9082734229,No,suspected fraud,2020-09-08
TX105260,2023-09-21,AC8727,Dev Singh,Debit,1.0,INR,1.0,1641946.095,Swiggy,swiggy@biz.com,Dining,FastFood,Australia,Pune,800124,4.1004E+15,dev.singh@example.com,2288783619,No,repeat purchase,2020-01-01
TX105498,2024-05-23,AC5331,Ritu Singh,Debit,1.0,INR,1.0,2826277.02,LocalMart,Unknown,Automotive,Fuel,USA,Kolkata,174276,XXXX-XXXX-7754,ritu.singh@hotmail.com,7302106823,No,manual adjustment,2024-04-14
TX102143,2024-01-28,AC1198,Isha Singh,Debit,1.0,INR,1.0,1214519.35,Starbucks,starbucks@biz.com,Clothing,Men,India,Delhi,385345,XXXX-XXXX-1663,isha.singh@yahoo.com,4207854812,No,repeat purchase,2016-10-23
TX105990,2023-12-07,AC2056,Asha Chopra,Debit,79.4658,USD,79.4658,1641946.095,Starbucks,starbucks@biz.com,Education,Books,Australia,Hyderabad,600451,XXXX-XXXX-5621,asha.chopra@gmail.com,7235273162,No,No Notes,2018-07-06
TX104481,2024-05-04,AC8176,Rohit Gupta,debit,1.0,INR,1.0,2462903.9,Amazon,amazon@biz.com,Automotive,Fuel,UK,Jaipur,627273,XXXX-XXXX-XXXX-1261,rohit.gupta@yahoo.com,7972552113,No,repeat purchase,2015-06-13
TX102713,2024-07-20,AC2622,Asha Iyer,Debit,76.1821,USD,76.1821,1603610.07,Paytm Mall,Unknown,Groceries,Specialty,Canada,Noida,127525,XXXX-XXXX-6999,asha.iyer@hotmail.com,6618350625,No,No Notes,2024-07-22
TX102685,2023-12-09,AC6973,Sam Khan,Credit,18.4179,AED,18.4179,1641946.095,Swiggy,Unknown,Health,Clinic,UK,Hyderabad,308491,XXXX-XXXX-2954,sam.khan@gmail.com,4671258351,No,chargeback requested,2020-01-01
TX101166,2024-01-07,AC5101,isha CHOPRA,Debit,99.0437,GBP,99.0437,558015.61,Zomato,zomato@biz.com,Travel,Flight,Australia,Delhi,511534,XXXX-XXXX-4871,isha.chopra@gmail.com,212814939,No,cashback credited,2017-09-14
TX103745,2024-01-21,AC8197,Rahul Nair,debit,81.3146,USD,81.3146,2085782.12,Amazon,amazon@biz.com,Dining,Restaurant,UK,Bengaluru,346922,XXXX-XXXX-XXXX-8229,rahul.nair@example.com,7202978933,No,No Notes,2024-01-21
TX102880,2025-02-20,AC4065,Priya Desai,Refund,1.0,INR,1.0,1626968.4,BigBasket,bigbasket@biz.com,Clothing,Women,UAE,Gurugram,602108,XXXX-XXXX-6486,priya.desai@example.com,7198132118,No,promo applied,2025-01-13
TX101077,2024-02-20,AC8600,Isha Kumar,debit,1.0,INR,1.0,553969.24,Walmart,walmart@biz.com,Travel,Taxi,USA,Jaipur,851,XXXX-XXXX-XXXX-7955,isha.kumar@example.com,1162887189,No,cashback credited,2017-06-10
TX102863,2024-02-20,AC6262,Ritu Iyer,Debit,79.0981,USD,79.0981,1626722.63,ElectroWorld,electroworld@biz.com,Automotive,Fuel,India,Kolkata,218,XXXX-XXXX-8585,ritu.iyer@example.com,709872848,No,monthly subscription,2024-02-20
TX104483,2023-09-22,AC6434,Rhit Jshi,Credit,1.0,INR,1.0,2462942.07,LocalMart,Unknown,Electronics,Accessory,UK,Jaipur,273745,XXXX-XXXX-XXXX-5898,rhit.jshi@example.com,6835600089,No,suspected fraud,2020-11-04
TX105404,2023-12-04,AC8712,Isha Singh,Debit,1.0,INR,1.0,1641946.095,ShopEasy,shopeasy@biz.com,Clothing,Women,Australia,Bengaluru,142595,4.02998E+15,isha.singh@gmailcom,9689362184,No,chargeback requested,2016-01-01
TX105574,2024-03-13,AC2044,Amit Roy,Refund,1.0,INR,1.0,1641946.095,Walmart,Unknown,Entertainment,Movies,India,Hyderabad,376740,XXXX-XXXX-XXXX-6062,amit.roy@hotmailcom,7624959809,No,promo applied,2019-06-10
TX101002,2025-03-17,AC1997,Priya Gupta,Credit,1.0,INR,1.0,1641946.095,Walmart,walmart@biz.com,Electronics,Accessory,UK,Chennai,269713,XXXX-XXXX-5726,priya.gupta@hotmail.com,7019164318,No,repeat purchase,2025-08-01
TX100318,2025-07-27,AC6080,Rohit Singh,Credit,73.0456,USD,73.0456,175521.27,Paytm Mall,paytmmall@biz.com,Utilities,Internet,UAE,Noida,649051,XXXX-XXXX-3334,rohit.singh@example.com,1728603584,No,suspected fraud,2021-12-05
TX101763,2023-10-12,AC4800,Vikram Patel,debit,18.1966,AED,18.1966,1641946.095,Flipkart,flipkart@biz.com,Travel,Flight,UK,Kolkata,727613,XXXX-XXXX-8247,vikram.patel@gmail.com,403022673,No,No Notes,2015-05-22
TX104782,2023-12-04,AC7361,Suresh Sharma,Debit,1.0,INR,1.0,2538332.87,Flipkart,Unknown,Automotive,Fuel,Canada,Pune,117636,XXXX-XXXX-XXXX-5153,suresh.sharma@hotmail.com,739314924,No,No Notes,2019-06-17
TX103688,2024-12-19,AC5054,Uma Singh,debit,1.0,INR,1.0,1936650.05,ShopEasy,shopeasy@biz.com,Health,Pharmacy,India,Noida,749821,XXXX-XXXX-2758,uma.singh@yahoo.com,674097821,No,monthly subscription,2016-01-01
TX100676,2024-09-14,AC9616,Karan Gpta,Credit,1.0,INR,1.0,436535.66,ShopEasy,Unknown,Entertainment,Streaming,UK,Mumbai,156803,XXXX-XXXX-5493,karan.gpta@hotmail.com,2860549722,No,chargeback requested,2024-09-14
TX100671,2023-12-07,AC3911,Anita Roy,Refund,1.0,INR,1.0,436500.15,Walmart,walmart@biz.com,Travel,Taxi,USA,Kolkata,452721,XXXX-XXXX-XXXX-1887,anita.roy@yahoo.com,3885686791,No,promo applied,2022-07-12
TX103170,2025-07-25,AC9708,Vikram Das,debit,18.8866,AED,18.8866,1641946.095,LocalMart,localmart@biz.com,Entertainment,Movies,USA,Chennai,722768,Unknown,vikram.das@example.com,5842314290,No,chargeback requested,2022-02-08
TX104382,2024-11-16,AC2054,Neha Reddy,Refund,80.3467,USD,80.3467,2428007.03,Reliance,reliance@biz.com,Electronics,Accessory,India,Hyderabad,486921,XXXX-XXXX-XXXX-4108,neha.reddy@gmail.com,215808922,No,chargeback requested,2015-01-01
TX103900,2023-11-04,AC5269,Uma Kumar,debit,100.9122,GBP,100.9122,2119965.24,LocalMart,localmart@biz.com,Health,Pharmacy,Australia,Mumbai,575467,XXXX-XXXX-4697,uma.kumar@yahoo.com,9758477873,No,cashback credited,2018-01-01
TX104916,2025-03-21,AC7205,sam ROY,Debit,78.6022,USD,78.6022,2583018.84,Swiggy,swiggy@biz.com,Dining,Restaurant,UK,Mumbai,238181,4.27513E+15,sam.roy@gmail.com,987903210,No,No Notes,2018-03-20
TX103015,2023-10-28,AC8361,Anita Reddy,Debit,77.5115,USD,77.5115,1642365.49,Walmart,Unknown,Health,Pharmacy,Australia,Chennai,618318,XXXX-XXXX-7097,anita.reddy@yahoo.com,1593783838,No,promo applied,2023-10-28
TX102021,2024-09-30,AC2387,Asha Bose,Debit,19.7442,AED,19.7442,1198324.36,Swiggy,swiggy@biz.com,Groceries,Supermarket,Canada,Chennai,851,XXXX-XXXX-XXXX-3547,asha.bose@gmail.com,4871340468,No,repeat purchase,2022-01-01
TX100729,2025-06-13,AC4870,Maya Mehta,Credit,76.4906,USD,76.4906,441474.57,Myntra,myntra@biz.com,Utilities,Internet,UK,Mumbai,700082,XXXX-XXXX-8850,maya.mehta@hotmail.com,4057218826,No,cashback credited,2018-01-01
TX105927,2024-01-09,AC5127,Sana Singh,Debit,1.0,INR,1.0,1641946.095,Flipkart,flipkart@biz.com,Travel,Hotel,UK,Mumbai,285371,XXXX-XXXX-9224,sana.singh@hotmail.com,3190799274,No,suspected fraud,2018-01-24
TX103521,2024-01-21,AC3631,Sana Joshi,Credit,1.0,INR,1.0,1886858.3,LocalMart,localmart@biz.com,Travel,Hotel,UAE,Gurugram,231260,XXXX-XXXX-XXXX-4855,sana.joshi@example.com,9448675970,No,manual adjustment,2024-01-21
TX100231,2025-05-09,AC2027,Vikram Joshi,Debit,1.0,INR,1.0,182447.75,ElectroWorld,Unknown,Health,Pharmacy,India,Pune,733434,XXXX-XXXX-XXXX-7072,vikram.joshi@hotmail.com,8060493523,No,manual adjustment,2023-01-01
TX103009,2023-12-27,AC8089,Arjun Iyer,Refund,18.0741,AED,18.0741,1641946.095,ElectroWorld,electroworld@biz.com,Groceries,Specialty,UK,Bengaluru,647404,XXXX-XXXX-9429,arjun.iyer@example.com,7793131977,No,manual adjustment,2015-01-01
TX102483,2025-02-13,AC5082,Sana Khan,Credit,81.3119,USD,81.3119,1483994.33,ShopEasy,shopeasy@biz.com,Travel,Hotel,Canada,Hyderabad,444503,XXXX-XXXX-1428,sana.khan@yahoo.com,3755343360,No,No Notes,2024-06-06
TX102129,2025-08-22,AC9961,Uma Gupta,debit,80.2685,USD,80.2685,1641946.095,Reliance,reliance@biz.com,Groceries,Specialty,UAE,Jaipur,875200,XXXX-XXXX-9652,uma.gupta@yahoo.com ,4342769481,No,chargeback requested,2019-01-25
TX101696,2024-06-18,AC6709,Priya Reddy,Credit,76.439,USD,76.439,1078312.68,Myntra,myntra@biz.com,Travel,Taxi,USA,Bengaluru,750853,Unknown,priya.reddy@hotmail.com,9830791270,No,cashback credited,2018-01-01
TX100961,2025-05-31,AC4312,Isha Nair,Debit,80.9857,USD,80.9857,537977.11,ShopEasy,Unknown,Groceries,Supermarket,UK,Jaipur,487674,XXXX-XXXX-7304,isha.nair@gmailcom,1626280978,No,cashback credited,2016-01-01
TX101542,2025-06-12,AC8577,Lina Khan,Refund,20.4249,AED,20.4249,1000646.98,Paytm Mall,paytmmall@biz.com,Health,Pharmacy,UAE,Pune,407,4.02003E+15,lina.khan@example.com,5731378562,No,cashback credited,2016-01-01
TX103261,2024-07-16,AC9966,Karan Chopra,debit,95.0371,GBP,95.0371,1641946.095,Flipkart,flipkart@biz.com,Electronics,Laptop,India,Hyderabad,353428,XXXX-XXXX-9465,karan.chopra@hotmail.com,6406060328,No,chargeback requested,2024-02-01
TX101429,2024-10-27,AC9921,Priya Khan,Debit,1.0,INR,1.0,976090.3,Reliance,Unknown,Utilities,Electricity,UK,Pune,834931,XXXX-XXXX-XXXX-1178,priya.khan@example.com,9395149399,No,promo applied,2024-10-27
TX102571,2023-12-10,AC3294,Asha Das,Debit,21.321,AED,21.321,1641946.095,Walmart,Unknown,Groceries,Supermarket,USA,Jaipur,118355,XXXX-XXXX-6854,asha.das@example.com,3741392088,No,chargeback requested,2017-12-30
TX102028,2023-11-01,AC5011,Raj Bose,Debit,101.5646,GBP,101.5646,1198238.04,Walmart,Unknown,Groceries,Supermarket,UAE,Mumbai,851,XXXX-XXXX-XXXX-2068,raj.bose@yahoo.com,9293805344,No,cashback credited,2023-04-13
TX105753,2024-06-14,AC3344,Rahul Iyer,Debit,1.0,INR,1.0,2902125.24,AutoZone,autozone@biz.com,Automotive,Repair,Australia,Gurugram,363526,XXXX-XXXX-3683,rahul.iyer@example.com,7736177977,No,suspected fraud,2025-01-01
TX103653,2025-02-28,AC1580,Asha Singh,Debit,20.7248,AED,20.7248,1935899.81,Zomato,Unknown,Automotive,Fuel,India,Noida,581771,XXXX-XXXX-2502,asha.singh@hotmail.com,8618752440,No,monthly subscription,2024-01-01
TX104836,2024-08-23,AC1447,Karan Patel,debit,1.0,INR,1.0,2579975.61,Walmart,walmart@biz.com,Utilities,Water,Australia,Bengaluru,326905,XXXX-XXXX-XXXX-7206,karan.patelgmail.com,9261671604,No,No Notes,2022-02-21
TX103986,2025-06-27,AC4744,Arjun Kumar,Debit,19.9209,AED,19.9209,2208294.08,Swiggy,Unknown,Dining,Cafe,Australia,Mumbai,264455,4.60747E+15,arjun.kumar@hotmail.com,1162887189,No,suspected fraud,2018-08-25
TX105228,2023-10-02,AC2854,Neha Roy,Debit,1.0,INR,1.0,2681670.77,AutoZone,autozone@biz.com,Utilities,Electricity,UK,Hyderabad,281447,XXXX-XXXX-XXXX-8473,neha.roy@gmail.com,8863745580,No,promo applied,2025-01-01
TX105803,2024-05-04,AC9230,Sam Khan,Credit,81.956,USD,81.956,2904142.45,Paytm Mall,paytmmall@biz.com,Electronics,Accessory,Canada,Chennai,842620,XXXX-XXXX-4706,sam.khan@hotmail.com,6638558631,No,promo applied,2017-05-18
TX102817,2024-11-10,AC1974,Ritu Khan,Credit,82.8776,USD,82.8776,1625157.65,Amazon,amazon@biz.com,Electronics,Laptop,UK,Bengaluru,513056,XXXX-XXXX-8037,ritu.khan@gmail.com,6572050200,No,cashback credited,2018-01-04
TX104097,2024-02-20,AC5238,Neha Roy,Credit,21.1455,AED,21.1455,2232274.1,Reliance,reliance@biz.com,Dining,Restaurant,USA,Noida,665373,XXXX-XXXX-7678,neha.roy@hotmail.com,6160520867,No,cashback credited,2019-06-25
TX101059,2023-12-25,AC1699,Rahul Mehta,Credit,77.3501,USD,77.3501,542887.03,Starbucks,starbucks@biz.com,Entertainment,Streaming,Canada,Bengaluru,770965,XXXX-XXXX-4536,Unknown,8184535236,No,promo applied,2021-10-08
TX103349,2023-11-17,AC8550,Anita Singh,Debit,1.0,INR,1.0,1823652.01,Starbucks,starbucks@biz.com,Entertainment,Streaming,Australia,Kolkata,141941,XXXX-XXXX-4109,anita.singh@example.com,2852592490,No,suspected fraud,2023-02-15
TX103208,2025-02-04,AC5734,Priya Patel,Debit,109.9032,GBP,109.9032,1713414.29,Zomato,zomato@biz.com,Travel,Flight,UAE,Bengaluru,749008,XXXX-XXXX-8684,priya.patelgmail.com,1748713151,No,suspected fraud,2025-02-04
TX103828,2025-05-28,AC2720,Vikram Nair,Debit,1.0,INR,1.0,2118676.62,Paytm Mall,Unknown,Electronics,Accessory,Australia,Bengaluru,397060,Unknown,vikram.nair@gmail.com,6332485262,No,promo applied,2024-01-01
TX105661,2023-12-08,AC7508,Amit Reddy,Debit,1.0,INR,1.0,2874034.63,Starbucks,Unknown,Health,Clinic,UAE,Hyderabad,449125,XXXX-XXXX-XXXX-2621,amit.reddy@gmail.com,5048699142,No,No Notes,2019-01-01
TX101181,2024-12-07,AC6643,Isha Singh,Credit,73.2857,USD,73.2857,565027.19,BigBasket,bigbasket@biz.com,Electronics,Mobile,Canada,Jaipur,879092,XXXX-XXXX-6706,isha.singh@hotmailcom,5057161852,No,manual adjustment,2020-03-03
TX104988,2025-02-23,AC6330,Amit Sharma,Credit,80.2517,USD,80.2517,2623202.94,AutoZone,autozone@biz.com,Utilities,Internet,UK,Noida,331343,Unknown,amit.sharma@yahoo.com,7750282296,No,monthly subscription,2025-02-23
TX104266,2025-04-22,AC1680,Sana Patel,Credit,107.0597,GBP,107.0597,2254511.34,Starbucks,Unknown,Entertainment,Movies,Canada,Pune,504175,Unknown,sana.patel@hotmail.com,4098925896,No,cashback credited,2019-09-26
TX101457,2024-05-04,AC4992,Uma Kumar,Refund,107.2467,GBP,107.2467,977262.04,Myntra,myntra@biz.com,Utilities,Internet,Australia,Noida,747495,XXXX-XXXX-XXXX-7564,uma.kumar@example.com,9583986371,No,manual adjustment,2025-01-01
TX103667,2024-06-18,AC4685,Amit Bose,Refund,1.0,INR,1.0,1935910.07,Paytm Mall,paytmmall@biz.com,Automotive,Fuel,Canada,Noida,285375,4.34712E+15,amit.bose@gmail.com,6734536624,No,manual adjustment,2019-09-21
TX103178,2025-05-16,AC7133,Rohit Patel,Credit,21.7011,AED,21.7011,1712841.14,AutoZone,autozone@biz.com,Clothing,Women,UK,Delhi,555828,4.00693E+15,rohit.patel@yahoocom,1629447826,No,promo applied,2021-08-26
TX103621,2023-10-09,AC7242,Raj Roy,Credit,1.0,INR,1.0,1935286.17,Myntra,myntra@biz.com,Dining,Restaurant,India,Kolkata,786037,XXXX-XXXX-9404,raj.roy@hotmail.com,5672667836,No,monthly subscription,2023-10-09
TX105145,2024-07-28,AC4997,Amit Joshi,debit,104.5663,GBP,104.5663,2678323.18,ElectroWorld,electroworld@biz.com,Utilities,Water,USA,Chennai,259560,XXXX-XXXX-6597,amit.joshi@example.com,9060750924,No,promo applied,2021-09-30
TX101182,2024-06-29,AC8889,Dev Sharma,Credit,82.8444,USD,82.8444,565077.03,Flipkart,flipkart@biz.com,Automotive,Repair,Canada,Gurugram,607197,XXXX-XXXX-XXXX-1212,Unknown,1213002205,No,manual adjustment,2024-06-29
TX104601,2025-01-18,AC8208,Dev Mehta,Refund,1.0,INR,1.0,2465933.06,Swiggy,swiggy@biz.com,Entertainment,Movies,USA,Kolkata,318468,XXXX-XXXX-1268,dev.mehta@gmail.com,4998345715,No,suspected fraud,2025-08-13
TX102766,2025-04-22,AC6246,Anita Das,debit,74.0495,USD,74.0495,1617285.54,Amazon,amazon@biz.com,Groceries,Specialty,Australia,Chennai,860581,4.69774E+15,anita.das@yahoo.com,3363550047,No,manual adjustment,2017-11-17
TX103663,2024-02-03,AC1384,Amit Roy,Credit,21.9318,AED,21.9318,1935763.68,Paytm Mall,paytmmall@biz.com,Dining,Restaurant,UK,Mumbai,966968,XXXX-XXXX-3709,amit.roy@example.com,7895632760,No,promo applied,2024-10-13
TX103529,2024-03-26,AC6331,Rohit Joshi,Debit,99.0077,GBP,99.0077,1889048.5,Walmart,walmart@biz.com,Education,Books,Canada,Delhi,242,XXXX-XXXX-2619,rohit.joshi@gmail.com,6365309204,No,No Notes,2024-03-26
TX105402,2024-03-25,AC2709,Amit Das,Credit,75.598,USD,75.598,2775298.14,ElectroWorld,electroworld@biz.com,Health,Pharmacy,Canada,Noida,390809,XXXX-XXXX-XXXX-2064,amit.das@hotmail.com,2927842766,No,No Notes,2023-01-01
TX103224,2025-05-01,AC7744,Vikram Chopra,Credit,1.0,INR,1.0,1714153.82,Amazon,Unknown,Entertainment,Streaming,India,Kolkata,851,XXXX-XXXX-9953,vikram.chopra@gmail.com,1487742865,No,repeat purchase,2025-05-01
TX104745,2025-04-17,AC3865,raj REDDY,Debit,103.9663,GBP,103.9663,2514724.52,Myntra,Unknown,Utilities,Electricity,Australia,Hyderabad,381365,XXXX-XXXX-5205,raj.reddy@yahoo.com,3738093389,No,suspected fraud,2020-10-01
TX104597,2025-08-19,AC5221,Sam Bose,Refund,18.9812,AED,18.9812,2465762.05,BigBasket,Unknown,Dining,Cafe,UK,Gurugram,817957,XXXX-XXXX-5240,sam.bose@example.com,3677759708,No,cashback credited,2020-11-15
TX100325,2024-02-21,AC6672,Lina Singh,Debit,19.8226,AED,19.8226,175806.79,Swiggy,swiggy@biz.com,Utilities,Electricity,Canada,Chennai,134687,XXXX-XXXX-XXXX-5060,lina.singh@gmail.com,8995157166,No,No Notes,2023-12-23
TX104707,2025-02-01,AC6402,Anita Roy,Debit,77.7931,USD,77.7931,1641946.095,Reliance,reliance@biz.com,Education,Books,India,Hyderabad,611891,XXXX-XXXX-1514,anita.roy@yahoo.com,7077791634,No,promo applied,2024-05-23
TX101699,2024-03-09,AC4245,Dev Patel,Debit,100.1354,GBP,100.1354,1641946.095,AutoZone,autozone@biz.com,Groceries,Supermarket,India,Noida,432459,XXXX-XXXX-4644,dev.patel@yahoo.com,8668197376,No,manual adjustment,2026-02-16
TX103151,2025-04-06,AC7787,Sana Gupta,Debit,75.4296,USD,75.4296,1705810.93,Amazon,amazon@biz.com,Automotive,Repair,UK,Chennai,847072,XXXX-XXXX-7879,sana.gupta@hotmail.com,3393253145,No,repeat purchase,2016-01-01
TX104789,2025-01-08,AC1100,Priya Das,Debit,21.0546,AED,21.0546,2538863.45,ShopEasy,shopeasy@biz.com,Health,Clinic,India,Pune,757616,XXXX-XXXX-7672,priya.das@example.com,3496755176,No,cashback credited,2025-01-08
TX105564,2024-03-20,AC7420,Ritu Mehta,Debit,82.4968,USD,82.4968,2868027.13,Swiggy,swiggy@biz.com,Entertainment,Concert,India,Kolkata,851,XXXX-XXXX-8684,ritu.mehta@example.com,7874488902,No,chargeback requested,2023-09-26
TX105609,2024-02-04,AC2717,Karan Bose,Refund,20.9191,AED,20.9191,1641946.095,Walmart,walmart@biz.com,Automotive,Fuel,UAE,Hyderabad,767341,XXXX-XXXX-1120,karan.bose@gmail.com,2704484956,No,cashback credited,2024-03-23
TX101747,2024-08-16,AC2983,Sam Nair,Debit,1.0,INR,1.0,1641946.095,Amazon,amazon@biz.com,Education,Books,UAE,Delhi,362229,XXXX-XXXX-2127,sam.nair@yahoo.com,3432165529,No,manual adjustment,2025-05-30
TX102190,2024-05-09,AC8864,Suresh Kumar,Credit,77.0714,USD,77.0714,1221698.45,BigBasket,Unknown,Entertainment,Movies,UAE,Hyderabad,459427,XXXX-XXXX-5370,suresh.kumar@yahoo.com,5786419610,No,cashback credited,2024-05-09
TX103956,2024-04-22,AC7346,Asha Singh,Debit,72.924,USD,72.924,2121570.56,Myntra,Unknown,Education,Books,Canada,Jaipur,943401,XXXX-XXXX-9830,asha.singh@gmail.com,5789920231,No,cashback credited,2021-01-01
TX101749,2025-07-19,AC7367,Sana Bose,Debit,1.0,INR,1.0,1143522.58,Paytm Mall,paytmmall@biz.com,Education,Books,UK,Delhi,685474,XXXX-XXXX-6955,sana.bose@hotmail.com,3527460530,No,chargeback requested,2017-10-09
TX103031,2025-05-01,AC9207,Karan Desai,Debit,74.7422,USD,74.7422,1652152.52,ElectroWorld,electroworld@biz.com,Clothing,Men,USA,Jaipur,851,XXXX-XXXX-9668,karan.desai@hotmail.com,1710685165,No,promo applied,2021-08-20
TX103044,2024-05-16,AC3879,sam DESAI,Refund,1.0,INR,1.0,1652404.97,Paytm Mall,paytmmall@biz.com,Health,Clinic,UAE,Bengaluru,299600,XXXX-XXXX-XXXX-2769,sam.desai@example.com,40780006,No,cashback credited,2016-01-01
TX105004,2024-02-29,AC8298,Vikram Nair,Debit,81.9487,USD,81.9487,1641946.095,Flipkart,flipkart@biz.com,Clothing,Men,India,Jaipur,950295,Unknown,vikram.nair@yahoo.com,4661484335,No,suspected fraud,2024-02-29
TX101755,2024-06-06,AC7986,Sana Iyer,Credit,72.4607,USD,72.4607,1641946.095,Flipkart,flipkart@biz.com,Utilities,Electricity,Canada,Hyderabad,865906,XXXX-XXXX-XXXX-1836,sana.iyer@hotmail.com,4723210252,No,manual adjustment,2017-08-21
TX103670,2024-08-31,AC2100,Karan Mehta,Debit,1.0,INR,1.0,1936005.84,Zomato,zomato@biz.com,Education,Course,USA,Noida,286659,XXXX-XXXX-2154,karan.mehta@yahoo.com,4587554856,No,suspected fraud,2016-01-01
TX104594,2024-01-04,AC8609,amit MEHTA,Refund,18.5568,AED,18.5568,2465675.93,LocalMart,localmart@biz.com,Automotive,Fuel,Canada,Hyderabad,969246,XXXX-XXXX-5926,amit.mehta@example.com,3550050105,No,promo applied,2025-01-21
TX103355,2025-09-05,AC1164,Dev Khan,Debit,1.0,INR,1.0,1823739.44,Starbucks,starbucks@biz.com,Dining,FastFood,USA,Kolkata,973435,XXXX-XXXX-6875,dev.khangmail.com,6197815310,No,chargeback requested,2016-03-29
TX100101,2023-09-27,AC5855,Amit Desai,Debit,105.3618,GBP,105.3618,145065.8,Flipkart,flipkart@biz.com,Utilities,Internet,India,Gurugram,521322,XXXX-XXXX-3038,amit.desai@gmail.com,8529614405,No,suspected fraud,2016-01-01
TX103677,2024-10-08,AC2166,Sana Patel,Credit,78.1265,USD,78.1265,1936130.65,Paytm Mall,paytmmall@biz.com,Entertainment,Concert,Canada,Delhi,337099,XXXX-XXXX-9727,sana.patel@gmailcom,4401683230,No,suspected fraud,2018-01-01
TX101739,2024-05-01,AC5884,Karan Khan,Debit,1.0,INR,1.0,1143252.01,Swiggy,swiggy@biz.com,Groceries,Supermarket,India,Noida,481052,XXXX-XXXX-XXXX-8560,karan.khan@yahoo.com,4183774386,No,"manual adjustment -- verify
contact support",2016-01-01
TX105680,2025-05-18,AC9050,Vikram Nair,debit,1.0,INR,1.0,2900595.01,AutoZone,Unknown,Education,Books,Canada,Chennai,173101,XXXX-XXXX-1166,vikram.nair@hotmail.com,3340951750,No,cashback credited,2016-01-01
TX103988,2024-01-31,AC4580,Suresh Gupta,Credit,102.4748,GBP,102.4748,2208469.16,BigBasket,bigbasket@biz.com,Entertainment,Streaming,India,Kolkata,577195,4.17643E+15,suresh.gupta@yahoo.com,1122512742,No,promo applied,2017-01-01
