TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,CustomerSince
TX101170,10/10/2024,AC9750,Maya Desai,Debit,82.33,USD,78.2775,-558123.15,Reliance,3923234141,reliance@biz.com,Education,Course,Australia,Jaipur,293385,4.17452E+15,maya.desai@yahoo.com,,No,promo applied,Oct-25
TX103117,11/22/2023,AC6436,Sam Reddy,Credit,USD 13.37,GBP,94.5286,-1676113.41,Starbucks,,,Education,Books,India,Kolkata,773041,XXXX-XXXX-5032,sam.reddy@example.com,8590821183,No,promo applied,Jun-22
TX101723,6/13/2025,AC2303,Sam Nair,Refund,69.3,USD,79.8025,n/a,Myntra,2334397401,myntra@biz.com,Automotive,Repair,UK,Noida,355,,sam.nair@yahoo.com,4423113240,No,monthly subscription,2015
TX101228,12/12/2024,AC4663,Isha Bose,debit,105.28,USD,81.9163,-594057.41,Myntra,-3222095118,myntra@biz.com,Electronics,Laptop,Australia,Chennai,448811,XXXX-XXXX-1903,isha.bose@example.com,1959141296,No,manual adjustment,20/01/2023
TX102161,2/10/2025,AC3564,Karan Singh,debit,44.51,USD,78.7337,-1214756.56,Zomato,4777982869,,Groceries,Supermarket,India,Kolkata,196084,XXXX-XXXX-XXXX-6442,karan.singh@hotmail.com,7643766103,No,monthly subscription,2015
TX101355,7/29/2024,AC8876,Asha Kumar,Debit,USD 1.48,GBP,102.9642,-974148.84,Starbucks,,starbucks@biz.com,Electronics,Laptop,Australia,Hyderabad,469390,XXXX-XXXX-9955,asha.kumar@example.com,9467301056,No,chargeback requested,Jul-17
TX100171,4/27/2025,AC7417,Amit Sharma,Debit,Rs 12.44,INR,1,"?-160,131.10",Myntra,1489690815,,Clothing,Women,USA,Chennai,252041,XXXX-XXXX-7821,amit.sharma@example.com,6261404485,No,repeat purchase,2/7/2015
TX102492,4/2/2024,AC2256,Ritu Bose,debit,18.32,INR,1,-1499757.01,ShopEasy,8051233045,shopeasy@biz.com,Education,Course,UAE,Gurugram,827594,,ritu.bose@example.com,815386480,No,repeat purchase,Apr-20
TX104621,7/12/2025,AC9237,Anita Iyer,debit,262.82,USD,80.0481,"?-2,466,574.21",AutoZone,1955940995,autozone@biz.com,Travel,Hotel,Canada,Delhi,159543,XXXX-XXXX-XXXX-7283,anita.iyer@gmail.com,1819852289,No,manual adjustment,2021
TX101003,11/17/2023,AC7271,Arjun Nair,Debit,15.24,INR,1,-540685.68,Walmart,5911097133,,Dining,FastFood,Canada,Jaipur,435262,XXXX-XXXX-8639,arjun.nair@example.com,764043696,No,cashback credited,2022
TX102646,2/14/2025,AC6448,Maya Iyer,Debit,21.23,INR,1,-1560712.38,Amazon,859452288,amazon@biz.com,Groceries,Specialty,USA,Noida,278361,XXXX-XXXX-XXXX-6218,maya.iyer@gmail.com,8829029777,No,repeat purchase,2019
TX105423,3/5/2025,AC8686,Suresh Roy,Refund,29.69,USD,79.8143,"?-2,775,563.80",LocalMart,9446103955,localmart@biz.com,Utilities,Electricity,UK,Hyderabad,773,XXXX-XXXX-XXXX-1461,suresh.roy@yahoo.com,8151633663,No,monthly subscription,25/02/2024
TX103433,3/25/2024,AC1247,Suresh Gupta,Credit,29.44,INR,1,-1849706.27,Swiggy,,,Entertainment,Concert,Canada,Noida,658891,XXXX-XXXX-2205,suresh.gupta@yahoo.com,4387261359,No,chargeback requested,10/13/2015
TX105193,1/10/2024,AC1385,Dev Chopra,Refund,Rs 16.29,INR,1,-2680066.2,Reliance,,reliance@biz.com,Clothing,Women,India,Gurugram,182332,XXXX-XXXX-XXXX-8623,,8508368265,No,monthly subscription,3/1/2026
TX102516,6/2/2024,AC3059,Rohit Reddy,Debit,36.71,USD,80.3058,"?-1,500,910.95",BigBasket,,bigbasket@biz.com,Health,Pharmacy,Australia,Jaipur,278326,XXXX-XXXX-1551,rohit.reddy@gmail.com,,No,monthly subscription,5/8/2018
TX100250,2/14/2024,AC9951,Raj Khan,Refund,7.29,USD,77.0105,-173589.6,Paytm Mall,,paytmmall@biz.com,Clothing,Men,Canada,Gurugram,778355,,raj.khan@gmail.com,6374641691,No,,3/17/2026
TX103387,9/1/2025,AC2003,Dev Roy,Refund,36.37,GBP,104.3552,-1824836.93,Myntra,8331844564,,Utilities,Water,Australia,Chennai,464634,XXXX-XXXX-7988,dev.roy@hotmail.com,1460599777,No,manual adjustment,4/20/2020
TX103273,10/23/2023,AC2561,Karan Patel,Debit,78.68,AED,20.5455,"?-1,774,637.85",BigBasket,8642301593,bigbasket@biz.com,Travel,Taxi,UK,Pune,909280,XXXX-XXXX-8625,karan.patel@example.com,-2491727790,No,"cashback credited -- verify
contact support",10/28/2020
TX102777,10/10/2023,AC9612,Amit Joshi,debit,24.78,USD,77.4485,-1617390.5,Flipkart,-4009770519,flipkart@biz.com,Groceries,Specialty,Australia,Delhi,845968,XXXX-XXXX-XXXX-6254,,9861194470,No,chargeback requested,Jun-19
TX100048,3/29/2024,AC5428,Sam Das,Credit,50.02,GBP,95.2539,"?-143,834.85",BigBasket,,bigbasket@biz.com,Dining,Cafe,UAE,Hyderabad,466481,XXXX-XXXX-XXXX-6571,sam.das@yahoo.com,6788701355,No,suspected fraud,2017
TX100111,7/10/2024,AC2022,Sana Khan,Debit,32.08,GBP,95.1332,"?-145,358.66",Amazon,,amazon@biz.com,Travel,Hotel,USA,Delhi,N/A,XXXX-XXXX-3222,sana.khan@gmail.com,4810363456,No,cashback credited,2/3/2026
TX104098,10/21/2024,AC9090,Sana Bose,debit,28.26,INR,1,-2232288.23,ElectroWorld,-3997476829,,Automotive,Fuel,Canada,Hyderabad,758312,XXXX-XXXX-XXXX-3629,sana.bose@yahoo.com,8217884300,No,repeat purchase,May-23
TX100950,8/12/2025,AC2840,Arjun Roy,debit,24.79,INR,1,-537600.75,Amazon,2342978175,amazon@biz.com,Automotive,Fuel,Canada,Pune,517429,XXXX-XXXX-4181,arjun.royhotmail.com,4992645225,No,,5/10/2018
TX100193,2/11/2024,AC7302,Ritu Gupta,Credit,7.43,AED,20.6611,-163734.73,ShopEasy,2965556874,shopeasy@biz.com,Entertainment,Streaming,UAE,Gurugram,315370,XXXX-XXXX-2783,ritu.gupta@gmail.com,375716031,No,,9/9/2016
TX105400,7/13/2024,AC2701,Rahul Mehta,CREDIT,-7.96,GBP,106.7049,-2775256.42,Walmart,,walmart@biz.com,Groceries,Specialty,India,Hyderabad,981959,4.48916E+15,,-9838862775,No,suspected fraud,Jan-23
TX100612,5/24/2024,AC2850,Anita Chopra,Credit,46.34,USD,73.0887,-280660.74,Myntra,3627639000,myntra@biz.com,Automotive,Repair,USA,Chennai,N/A,XXXX-XXXX-XXXX-5169,,-6552442418,No,repeat purchase,2023
TX102343,6/6/2025,AC9815,Sana Desai,CREDIT,17.62,AED,18.0938,-1284180.14,Walmart,7540733428,walmart@biz.com,Electronics,Laptop,Canada,Kolkata,287501,XXXX-XXXX-XXXX-7051,sana.desai@example.com,-1245438206,No,promo applied,Aug-19
TX102759,1/24/2024,AC8416,Neha Chopra,Credit,69.91,INR,1,"?-1,617,105.10",Reliance,,reliance@biz.com,Electronics,Accessory,Canada,Delhi,619387,XXXX-XXXX-XXXX-9660,neha.chopra@hotmail.com,6481603114,No,cashback credited,Dec-19
TX100152,11/22/2023,AC4587,Suresh Das,Credit,14.64,INR,1,-159519.75,Paytm Mall,4766480762,paytmmall@biz.com,Electronics,Mobile,UAE,Hyderabad,517365,XXXX-XXXX-XXXX-6915,suresh.das@yahoo.com,8179414919,No,cashback credited,Jun-17
TX100109,8/1/2025,AC3440,Rahul Mehta,Refund,$30.29 ,USD,81.6922,-145340.97,Reliance,1410150631,reliance@biz.com,Health,Clinic,UK,Hyderabad,740988,XXXX-XXXX-7366,rahul.mehta@yahoo.com,2486707960,No,chargeback requested,unknown
TX103165,5/30/2024,AC6219,Rohit Iyer,CREDIT,USD 4.05,AED,21.7311,"?-1,705,940.58",Paytm Mall,3051862773,,Dining,FastFood,UAE,Hyderabad,343286,4.98457E+15,,-1975167838,No,cashback credited,19/08/2025
TX100672,12/6/2024,AC5005,Dev Nair,Credit,21.95x,INR,1,-436511.12,Starbucks,5552827256,starbucks@biz.com,Groceries,Specialty,India,Hyderabad,624949,XXXX-XXXX-1011,dev.nair@example.com,3562300423,No,promo applied,Mar-24
TX104059,4/14/2024,AC6453,Prya Khan,Debit,24.92x,INR,1,"?-2,231,462.32",Walmart,,walmart@biz.com,Clothing,Women,USA,Delhi,969792,XXXX-XXXX-8473,prya.khan@hotmail.com,-1529509870,No,manual adjustment,12/22/2022
TX105170,9/2/2024,AC1249,Arjun Gupta,Refund,48.03x,AED,18.5335,-2679472.41,Amazon,-194562042,,Travel,Flight,UK,Chennai,272328,XXXX-XXXX-4442,arjun.gupta@yahoo.com,9515266074,No,suspected fraud,9/12/2025
TX102462,9/14/2024,AC4136,Rohit Patel,debit,$59.07 ,USD,81.0232,-1436009.46,BigBasket,,bigbasket@biz.com,Groceries,Supermarket,Australia,Hyderabad,945712,4.52536E+15,rohit.patel@yahoo.com,5936980729,No,promo applied,Jul-17
TX103365,12/3/2024,AC6458,Sam Sharma,Credit,345.13,GBP,97.4449,-1823976.8,Reliance,9717661526,,Automotive,Fuel,UK,Jaipur,931421,XXXX-XXXX-XXXX-8143,sam.sharma@yahoo.com,2619257105,No,suspected fraud,Sep-18
TX105016,10/24/2024,AC8066,Dev Chopra,Debit,2.65x,AED,20.7206,-2624724.49,Swiggy,-6869362331,,Entertainment,Streaming,Canada,Chennai,N/A,4.13997E+15,dev.chopra@gmail.com,1561291768,No,promo applied,8/26/2018
TX103060,2/24/2025,AC5688,Sana Desai,Debit,$48.47 ,USD,78.3796,-1652816.48,Starbucks,-4160508336,starbucks@biz.com,Education,Books,UK,Kolkata,667643,XXXX-XXXX-9989,sana.desai@yahoo.com,1356721594,No,monthly subscription,Aug-21
TX102284,12/20/2023,AC2004,Sn Reddy,Refund,18.97x,AED,20.2525,"?-1,271,234.36",AutoZone,8611076633,autozone@biz.com,Dining,Cafe,India,Noida,734265,4.27529E+15,sn.reddy@gmail.com,9863847985,No,promo applied,unknown
TX103519,11/22/2023,AC3715,Vikram Joshi,Refund,2.32,INR,1,-1886827.2,Starbucks,-1677107589,starbucks@biz.com,Utilities,Electricity,Australia,Delhi,481960,XXXX-XXXX-9736,vikram.joshi@gmail.com,403132822,No,,3/4/2024
TX105591,6/12/2024,AC5419,Neha Khan,Debit,24.42,AED,20.4116,-2868867.06,Zomato,,zomato@biz.com,Entertainment,Concert,UAE,Noida,298966,,neha.khan@gmail.com,6653915302,No,manual adjustment,2018
TX101308,11/6/2024,AC2691,Lina Kumar,Refund,$121.88 ,GBP,99.0465,n/a,Myntra,2748744941,myntra@biz.com,Dining,FastFood,UAE,Kolkata,902401,XXXX-XXXX-2819,lina.kumar@yahoo.com,542770459,No,cashback credited,2/10/2022
TX101157,7/6/2024,AC8713,Suresh Patel,Credit,494.19,AED,18.0149,-557232.54,LocalMart,6912370921,,Entertainment,Concert,Australia,Noida,863377,XXXX-XXXX-6395,suresh.patel@gmail.com,19958526,No,suspected fraud,2025
TX104728,5/3/2025,AC7615,Karan Chopra,CREDIT,?223.90,GBP,105.0105,-2514316.21,LocalMart,-9844303103,localmart@biz.com,Groceries,Supermarket,India,Kolkata,386708,XXXX-XXXX-8278,karan.chopra@example.com,-9339245694,No,monthly subscription,19/12/2021
TX101802,1/24/2025,AC5025,Isha Singh,debit,14.15,GBP,107.2202,"?-1,131,154.70",Reliance,6704882661,reliance@biz.com,Travel,Hotel,Canada,Noida,112706,4.88877E+15,isha.singh@yahoo.com,8074167522,No,chargeback requested,Jan-24
TX105911,8/17/2024,AC7651,Uma Das,debit,$29.84 ,INR,1,-2933318.06,Paytm Mall,2247049403,paytmmall@biz.com,Automotive,Repair,Canada,Chennai,102533,4.80162E+15,uma.das@hotmail.com,1697237528,No,monthly subscription,7/3/2025
TX104575,7/24/2025,AC7517,Sana Kumar,Refund,25.38,AED,21.3777,"?-2,465,207.14",Zomato,2021737188,zomato@biz.com,Education,Books,Australia,Hyderabad,795784,4.45307E+15,sana.kumar@yahoo.com,762529512,No,promo applied,Nov-19
TX101535,1/6/2025,AC6223,Karan Bose,debit,4.89,GBP,104.1987,-1000569.66,Flipkart,-8407726620,,Education,Course,USA,Kolkata,954591,XXXX-XXXX-3390,karan.bose@gmail.com,4187751627,No,cashback credited,May-23
TX102092,10/9/2023,AC1621,Karan Khan,debit,69.87,USD,81.0102,-1199899.22,LocalMart,2993796264,,Clothing,Women,India,Noida,146477,XXXX-XXXX-XXXX-7284,karan.khan@hotmail.com,1415946283,No,monthly subscription,Aug-20
TX105972,4/5/2025,AC3757,Asha Iyer,debit,75.42,USD,73.6675,-2935409.92,Paytm Mall,,paytmmall@biz.com,Travel,Hotel,UK,Kolkata,469166,XXXX-XXXX-7702,asha.iyer@hotmail.com,9467036288,No,cashback credited,Jan-26
TX102513,3/17/2024,AC5771,Lina Bose,CREDIT,24.39,INR,1,-1500853.81,ElectroWorld,1368915719,electroworld@biz.com,Electronics,Laptop,Australia,Hyderabad,807509,XXXX-XXXX-9374,lina.bose@hotmail.com,97731861,No,promo applied,6/3/2020
TX103598,10/13/2024,AC1093,Raj Mehta,Debit,USD 49.57,AED,21.9395,-1931578,ElectroWorld,-3561755896,electroworld@biz.com,Health,Clinic,Australia,Chennai,439655,XXXX-XXXX-6703,raj.mehta@example.com,8421976334,No,manual adjustment,26/06/2023
TX105219,12/28/2024,AC8327,Vikram Nair,Refund,7.86,USD,82.9576,n/a,Reliance,2012214218,,Groceries,Supermarket,Australia,Pune,848317,XXXX-XXXX-4414,vikram.nair@yahoo.com,8512429740,No,suspected fraud,3/21/2022
TX105956,4/18/2025,AC8270,Rohit Joshi,Debit,28.57,USD,81.5675,-2934574.3,Starbucks,99636732,starbucks@biz.com,Groceries,Specialty,Canada,Chennai,359776,XXXX-XXXX-XXXX-4520,rohit.joshi@hotmail.com,-8716131425,No,monthly subscription,2020
TX104642,5/6/2025,AC3961,Uma Gupta,Refund,25.26,AED ,19.4828,-2466964.78,Starbucks,-5256653989,starbucks@biz.com,Travel,Taxi,Australia,Jaipur,313602,XXXX-XXXX-XXXX-6007,uma.gupta@example.com,9544086430,No,repeat purchase,9/17/2023
TX105716,5/31/2024,AC4859,Lina Kumar,Debit,56.86,USD,81.6932,-2901441.94,Myntra,5782331646,myntra@biz.com,Electronics,Laptop,Canada,Chennai,N/A,XXXX-XXXX-XXXX-1057,lina.kumar@yahoo.com,1514150922,No,repeat purchase,29/08/2021
TX105783,3/27/2025,AC5560,Anita Reddy,Debit,410.7,inr,1,-2902930.14,Amazon,-9447826775,amazon@biz.com,Entertainment,Movies,UK,Jaipur,893142,XXXX-XXXX-8741,anita.reddy@gmail.com,4631534194,No,repeat purchase,11/7/2020
TX102236,12/22/2024,AC3214,Amit Kumar,debit,USD 33.69,USD,76.4788,-1270065.16,ElectroWorld,8270687189,electroworld@biz.com,Groceries,Supermarket,Australia,Kolkata,576533,XXXX-XXXX-XXXX-2504,amit.kumar@yahoo.com,-4487187850,No,chargeback requested,2019
TX103648,2/24/2025,AC1808,Amit Desai,CREDIT,84.73,INR,1,"?-1,935,808.77",Flipkart,,,Utilities,Internet,Canada,Bengaluru,648911,XXXX-XXXX-XXXX-3804,,7233218944,No,manual adjustment,26/09/2024
TX100882,1/19/2024,AC1057,Rohit Gupta,Refund,USD 18.41,INR,1,-490760.24,Walmart,-4401663797,walmart@biz.com,Automotive,Fuel,Canada,Hyderabad,964513,XXXX-XXXX-XXXX-7670,rohit.gupta@example.com,-4641220972,No,repeat purchase,23/03/2024
TX104510,4/6/2025,AC5446,Maya Gupta,Refund,7.97,INR,1,-2463533.36,ElectroWorld,8545145288,electroworld@biz.com,Clothing,Men,UAE,Delhi,859592,XXXX-XXXX-XXXX-5112,maya.gupta@hotmail.com,2489713977,No,,25/11/2025
TX100567,7/12/2025,AC6456,Isha Iyer,Debit,9.88,inr,1,-278120.32,Walmart,,walmart@biz.com,Health,Clinic,India,Chennai,338136,XXXX-XXXX-XXXX-8903,isha.iyer@gmail.com,-9541702906,No,monthly subscription,Oct-24
TX105952,2/29/2024,AC2517,Asha Nair,CREDIT,14.01x,AED,21.3944,"?-2,934,438.59",Reliance,-6172282233,reliance@biz.com,Automotive,Repair,UAE,Gurugram,812972,XXXX-XXXX-4419,asha.nair@yahoo.com,3347576254,No,chargeback requested,unknown
TX103340,9/26/2023,AC1693,Anita Iyer,Debit,77.27,GBP,108.6655,-1809234.66,LocalMart,2902204927,,Utilities,Internet,USA,Delhi,265823,XXXX-XXXX-5064,anita.iyer@gmail.com,8041635474,No,promo applied,Aug-21
TX104893,3/23/2024,AC8380,Maya Joshi,Refund,28.54x,usd,72.4255,-2582550.9,Flipkart,50424233,,Travel,Hotel,Canada,Gurugram,279708,XXXX-XXXX-3426,maya.joshi@example.com,6514329447,No,suspected fraud,10/4/2022
TX101602,8/4/2025,AC1341,Raj Desai,Credit,15.25,USD,79.9686,-1008882.16,ShopEasy,4017857811,shopeasy@biz.com,Dining,FastFood,Australia,Kolkata,603155,XXXX-XXXX-XXXX-1098,raj.desai@hotmail.com,556113791,No,repeat purchase,8/3/2017
TX102959,3/19/2024,AC8347,Suresh Gupta,Credit,8.78,AED,18.6838,-1641380.95,Walmart,9810845798,walmart@biz.com,Groceries,Supermarket,Canada,Delhi,156934,XXXX-XXXX-8590,suresh.gupta@example.com,8394753954,No,manual adjustment,2016
TX103691,8/3/2025,AC4944,Arjun Desai,debit,90.68,INR,1,-1936740.59,LocalMart,8034508457,localmart@biz.com,Electronics,Accessory,USA,Kolkata,151954,XXXX-XXXX-XXXX-2789,arjun.desai@gmail.com,-5633994211,No,repeat purchase,2020
TX100315,10/2/2024,AC8130,Priya Sharma,CREDIT,33.96,USD,82.385,-175447.9,Amazon,2965556874,amazon@biz.com,Clothing,Women,India,Pune,372014,XXXX-XXXX-1663,priya.sharma@example.com,7150763714,No,chargeback requested,2016
TX100572,1/25/2025,AC7280,Dev Khan,Credit,49.02,USD,81.2335,-278298.16,AutoZone,1599814740,autozone@biz.com,Electronics,Laptop,India,Mumbai,603061,XXXX-XXXX-XXXX-5550,,2512124787,No,,Mar-21
TX101436,1/11/2024,AC8523,Neha Desai,CREDIT,24.57,INR ,1,n/a,Reliance,1489984473,,Entertainment,Movies,UAE,Delhi,672775,XXXX-XXXX-2016,neha.desai@gmail.com,-3648762386,No,repeat purchase,Oct-23
TX102374,6/29/2024,AC9667,Priya Sharma,Credit,?126.58,AED,20.9379,-1284873.71,Walmart,3116041875,,Health,Pharmacy,UK,Jaipur,842638,XXXX-XXXX-XXXX-3693,priya.sharma@example.com,69353320,No,repeat purchase,2023
TX102276,6/7/2025,AC5130,Amit Desai,debit,74.83,INR,1,"?-1,271,081.30",Paytm Mall,,paytmmall@biz.com,Education,Books,Australia,Bengaluru,492,XXXX-XXXX-XXXX-5180,amit.desai@hotmail.com,4004569281,No,suspected fraud,2019
TX103159,1/27/2025,AC4173,Rahul Iyer,Debit,?48.22,AED,20.7361,-1705957.38,BigBasket,6176124472,bigbasket@biz.com,Electronics,Laptop,Australia,Noida,595569,4.62695E+15,rahul.iyer@example.com,-3139922487,No,"manual adjustment -- verify
contact support",Dec-18
TX102379,11/22/2023,AC8718,Karan Das,Credit,45.26,USD,73.1058,-1288381.34,Amazon,,,Entertainment,Movies,Australia,Delhi,894858,XXXX-XXXX-8816,karan.das@hotmail.com,7034328651,No,suspected fraud,9/2/2019
TX105890,7/26/2024,AC9803,Maya Kumar,Debit,25.2,AED,20.8373,-2922370.08,Zomato,8422938268,zomato@biz.com,Groceries,Supermarket,Canada,Delhi,490047,XXXX-XXXX-XXXX-7560,maya.kumar@gmail.com,3419484180,No,repeat purchase,2025
TX101788,7/25/2025,AC8871,Suresh Mehta,CREDIT,48.57,INR,1,-1130726.93,ElectroWorld,9735431006,,Travel,Hotel,USA,Chennai,414379,XXXX-XXXX-9785,suresh.mehta@yahoo.com,-8687315404,No,promo applied,2021
TX101591,5/7/2024,AC8071,Vikram Joshi,Debit,0.99,USD,77.7798,-1008437.94,Zomato,-8614264565,zomato@biz.com,Education,Course,UK,Mumbai,716253,4.4658E+15,,4105995043,No,suspected fraud,3/15/2016
TX101814,11/29/2023,AC7781,Vikram Khan,Debit,23.99,AED,18.5359,-1131424.6,Amazon,4608988747,amazon@biz.com,Electronics,Mobile,UAE,Noida,795599,XXXX-XXXX-9134,vikram.khan@example.com,4542594654,No,promo applied,Dec-16
TX104543,1/9/2024,AC8195,Rohit Patel,debit,16.16,GBP,101.1017,"?-2,464,342.09",Swiggy,5138534396,,Utilities,Internet,Australia,Pune,923980,XXXX-XXXX-XXXX-2067,rohit.patel@example.com,,No,promo applied,6/19/2019
TX101141,2/28/2024,AC1345,Arjun Nair,CREDIT,172.58,USD,79.8723,-556611.95,Swiggy,,swiggy@biz.com,Travel,Taxi,Australia,Kolkata,781305,XXXX-XXXX-XXXX-9473,arjun.nair@hotmail.com,9300721798,No,suspected fraud,unknown
TX105951,12/8/2023,AC9408,Dev Das,Credit,34.14,GBP,92.4458,"?-2,934,431.59",Starbucks,-8091717526,,Dining,Restaurant,Australia,Bengaluru,900923,XXXX-XXXX-XXXX-4225,dev.das@example.com,1074645587,No,chargeback requested,2/12/2023
TX103854,11/13/2023,AC3896,Rahul Chopra,Debit,Rs 21.36,USD,74.2161,-2119087.05,Flipkart,4595678295,flipkart@biz.com,Entertainment,Concert,USA,Chennai,714348,XXXX-XXXX-5771,,3414169308,No,promo applied,1/1/2021
TX105904,8/4/2025,AC7889,Isha Joshi,Debit,11.33,INR,1,-2922735.2,Myntra,3796619997,myntra@biz.com,Entertainment,Movies,Australia,Hyderabad,263272,XXXX-XXXX-XXXX-2398,isha.joshi@gmail.com,864595676,No,monthly subscription,2020
TX102736,12/8/2023,AC1032,Anita Patel,Debit,22.15,USD,77.1154,-1604794.52,Paytm Mall,,,Dining,FastFood,UK,Noida,565990,,anita.patel@example.com,6988257522,No,monthly subscription,Jan-19
TX104662,8/13/2025,AC6123,neha ROY,debit,16.8,USD,78.1052,-2467723.5,Swiggy,,swiggy@biz.com,Entertainment,Movies,India,Pune,870230,XXXX-XXXX-4405,neha.roy@hotmail.com,3666564207,No,cashback credited,20/02/2018
TX105936,11/2/2024,AC9150,Karan Mehta,debit,144.38,GBP,109.0636,-2934013.16,Starbucks,8360844102,,Health,Clinic,Australia,Kolkata,180233,XXXX-XXXX-XXXX-9468,karan.mehta@hotmail.com,2288851623,No,monthly subscription,12/3/2022
TX104795,4/3/2025,AC2298,Uma Nair,Debit,7.27,INR,1,-2538940.36,ShopEasy,-1883308155,shopeasy@biz.com,Education,Books,Australia,Kolkata,238451,XXXX-XXXX-5286,uma.nair@example.com,-8682256924,No,promo applied,2024
TX101634,9/6/2024,AC9954,Ritu Gupta,debit,22.16,INR,1,-1076151.42,Flipkart,8091512710,flipkart@biz.com,Utilities,Electricity,UK,Kolkata,221944,XXXX-XXXX-7028,ritu.gupta@example.com,7159868980,No,promo applied,5/17/2019
TX100929,2/13/2024,AC2521,Raj Patel,Refund,30.6,GBP,98.235,-530104.17,ShopEasy,8638476492,shopeasy@biz.com,Utilities,Water,USA,Jaipur,717624,XXXX-XXXX-4204,raj.patel@hotmail.com,1027266192,No,suspected fraud,Dec-24
TX100748,5/30/2024,AC6937,Rohit Chopra,Debit,15.9,GBP,95.6659,-445325.19,Swiggy,,swiggy@biz.com,Electronics,Accessory,Australia,Delhi,662013,XXXX-XXXX-3840,rohit.chopra@gmail.com,-7212050742,No,chargeback requested,2017
TX105979,11/5/2023,AC6285,Asha Desai,Credit,59.36,INR,1,-2935654.31,Amazon,9759670967,amazon@biz.com,Automotive,Fuel,USA,Bengaluru,896655,XXXX-XXXX-6742,asha.desai@hotmail.com,4165950433,No,monthly subscription,2015
TX100623,4/23/2024,AC9262,Amit Singh,Debit,USD 166.42,AED,20.8203,-281382.77,Swiggy,,swiggy@biz.com,Groceries,Supermarket,India,Hyderabad,750914,XXXX-XXXX-3254,amit.singh@hotmail.com,3124114888,No,repeat purchase,2/24/2023
TX105762,7/15/2024,AC1093,Maya Reddy,debit,10.2,INR,1,-2902272.79,ShopEasy,9375101818,shopeasy@biz.com,Automotive,Repair,Canada,Mumbai,475829,XXXX-XXXX-6956,maya.reddy@example.com,9118722301,No,,Sep-21
TX104021,1/18/2024,AC5717,Maya Singh,Debit,6,AED,21.4964,-2230206.14,ElectroWorld,6445376474,electroworld@biz.com,Clothing,Men,UAE,Delhi,632,XXXX-XXXX-XXXX-2411,maya.singh@example.com,8535136178,No,promo applied,2017
TX104109,5/20/2025,AC9940,Maya Sharma,debit,43.74,USD,78.2221,"?-2,235,347.90",Myntra,4153710076,,Utilities,Electricity,Canada,Noida,N/A,XXXX-XXXX-1033,maya.sharma@yahoo.com,9222737202,No,,2019
TX104099,4/5/2024,AC5660,Amit Nair,CREDIT,36.12,USD,74.7506,-2232306.29,Starbucks,-3067013124,,Electronics,Laptop,Canada,Noida,265747,XXXX-XXXX-XXXX-5138,amit.nair@yahoo.com,-1646956617,No,cashback credited,2022
TX101057,9/23/2024,AC9684,Raj Bose,debit,135.27,USD,77.087,-542844.63,LocalMart,5048699142,localmart@biz.com,Dining,Cafe,UAE,Hyderabad,869333,XXXX-XXXX-8560,raj.bose@hotmail.com,415038125,No,promo applied,Oct-22
TX101064,7/22/2025,AC9011,Vikram Mehta,Debit,"?21,440.00",USD,73.9778,-553717.15,Swiggy,-2690816390,swiggy@biz.com,Clothing,Men,UK,Chennai,816254,XXXX-XXXX-XXXX-8022,vikram.mehta@yahoocom,9658647580,No,repeat purchase,Dec-25
TX102123,4/26/2024,AC2301,Isha Das,Debit,Rs 24.16,INR,1,-1214022.64,Amazon,7537070164,amazon@biz.com,Automotive,Fuel,Canada,Gurugram,961234,XXXX-XXXX-4738,isha.das@hotmail.com,9564718573,No,suspected fraud,25/09/2024
TX103641,12/27/2023,AC7927,Rohit Desai,debit,26.6,GBP,100.5354,-1935690.92,Starbucks,-2983412183,,Entertainment,Movies,India,Bengaluru,312811,XXXX-XXXX-4202,rohit.desai@gmail.com,2832483527,No,promo applied,Dec-16
TX102573,1/19/2025,AC9655,Arjun Patel,Credit,31.18,GBP,93.8799,-1558063.5,Reliance,,reliance@biz.com,Clothing,Women,UAE,Mumbai,767751,XXXX-XXXX-4688,arjun.patel@hotmail.com,8885464699,No,chargeback requested,21/05/2019
TX104909,3/12/2025,AC1435,Arjun Bose,Refund,12.33,USD,73.1026,"?-2,582,779.83",Myntra,9411929510,myntra@biz.com,Health,Pharmacy,India,Mumbai,559914,4.55614E+15,arjun.bose@example.com,2124652213,No,monthly subscription,15/12/2022
TX101670,12/29/2024,AC1360,Sam Mehta,CREDIT,24.86,GBP,94.6128,-1077527.27,BigBasket,9262751337,bigbasket@biz.com,Education,Course,Australia,Kolkata,750230,4.91763E+15,sam.mehta@yahoo.com,3921464684,No,suspected fraud,4/13/2021
